,0
2568,291.2835478814165
2569,305.3980706849213
2570,272.570122954823
2571,262.8907283993795
2572,280.1682175723604
2573,269.70514920715345
2574,268.401232783471
2575,254.87118641650176
2576,316.1539991374673
2577,247.75762909625197
2578,302.29449497700193
2579,262.2569706601231
2580,271.1837939525666
2581,299.6001062711196
2582,253.01489074537636
2583,283.5152907468368
2584,277.2646893795861
2585,-254.40873007158686
2586,253.92894204780862
2587,265.80919130666075
2588,272.0058416988054
2589,13.328231908895319
2590,267.0570604517902
2591,271.71302328741535
2592,267.65896427218564
2593,293.3271570676486
2594,281.33785300235127
2595,278.4997924186215
2596,294.6626683859911
2597,271.2385806770633
2598,274.97242197606613
2599,284.5443683971466
2600,17.98703679658439
2601,259.75242393467215
2602,267.6210616360626
2603,270.1744772082868
2604,274.03999708325364
2605,264.07475543993246
2606,296.57051491974266
2607,275.4875760739204
2608,293.40138706589244
2609,294.5886662405462
2610,230.28271081928926
2611,222.32414760574937
2612,291.0230238432252
2613,301.40909276364414
2614,239.19349824496516
2615,235.97631551060206
2616,248.82165095792377
2617,285.29868748286987
2618,265.6426737442908
2619,279.3067824024473
2620,274.2204033552818
2621,247.17987013155394
2622,260.9594945327752
2623,281.0818847401955
2624,307.6648639114984
2625,262.80938105976975
2626,266.1241775590249
2627,-205.36258204224885
2628,33.985159092055
2629,47.472641730229185
2630,281.70403365152725
2631,252.41574892368612
2632,281.44441201040047
2633,283.61615357358886
2634,269.19521570536955
2635,280.0213084065883
2636,294.9096182942291
2637,-146.8821082888088
2638,302.5949980690111
2639,303.15078650455064
2640,259.2156388557363
2641,279.292581492604
2642,276.71643605953267
2643,251.19947092999053
2644,277.17068104047155
2645,287.8261977553028
2646,254.96563076250857
2647,58.28325541085513
2648,261.52251215506544
2649,290.36829779440706
2650,253.1422429394432
2651,52.3337403613736
2652,236.21352892677555
2653,313.4176402658945
2654,282.38687402399836
2655,286.91415160672057
2656,266.12590780941844
2657,268.95093400829614
2658,277.266754303527
2659,251.59190260979383
2660,288.78570763973255
2661,274.4590014000706
2662,279.0341419372752
2663,246.15229218303347
2664,33.968828647844845
2665,279.4499935115201
2666,278.58288019643857
2667,52.712116356025945
2668,275.92369593361207
2669,54.030516785542915
2670,287.7979355783318
2671,296.95366744043076
2672,288.4913167044167
2673,270.71533050266095
2674,257.12880311073536
2675,293.71984121240234
2676,266.49006910604317
2677,252.0799816227131
2678,265.9742617917972
2679,314.5492551144714
2680,265.2585300659596
2681,279.8387227001027
2682,297.7746389575676
2683,274.32127466492216
2684,297.0003316490967
2685,270.44770497616287
2686,283.8728145977018
2687,296.02551876826476
2688,284.3576919082168
2689,242.7767309895512
2690,275.2985825218008
2691,290.0858136317552
2692,271.003300991174
2693,245.16474234723293
2694,271.8298836611839
2695,272.719283922463
2696,295.3309438051805
2697,281.02117352112987
2698,278.83467515737993
2699,280.56084935669946
2700,287.6247424016153
2701,274.86907239720705
2702,290.0619738650478
2703,275.65645824213345
2704,251.50144405497895
2705,279.6010199839343
2706,257.99503853772603
2707,277.1671553631568
2708,280.21175495959056
2709,273.45879823604594
2710,248.0761817408677
2711,262.61102205351426
2712,267.9105187106216
2713,298.0801542158654
2714,282.39130644335864
2715,289.96287033965984
2716,285.8403396128435
2717,-168.75731615447705
2718,288.9466105327063
2719,261.81861641714437
2720,291.04218066696814
2721,258.68587110027397
2722,271.9273254677938
2723,283.10851336118003
2724,263.55248900551453
2725,285.4786312931768
2726,282.1940430913442
2727,299.8393700398598
2728,268.0620742231009
2729,273.33540861114966
2730,233.9684932115743
2731,290.81918058809606
2732,284.2505443899713
2733,281.9602741425459
2734,242.92966510434505
2735,275.45730663040274
2736,263.473602710052
2737,274.82695517031476
2738,279.00800433906517
2739,281.3686139342735
2740,263.2247604647518
2741,277.8538248143397
2742,270.177201849783
2743,289.68713501103514
2744,289.9332406135178
2745,253.24941615662175
2746,273.37455319273687
2747,197.06042235235458
2748,279.992469634397
2749,286.49606185628755
2750,287.46443381128825
2751,267.93313666128154
2752,267.2471421031579
2753,278.4355253771113
2754,276.493684333086
2755,237.8321674722537
2756,270.9845703325153
2757,59.80918613133392
2758,242.29849587848878
2759,7.541770940784403
2760,294.4355344416183
2761,294.4000081103627
2762,273.8351427409491
2763,272.9850291865992
2764,27.763847845946856
2765,301.0601789602042
2766,268.92557338648146
2767,258.87818493371066
2768,230.09130273946707
2769,281.1645938217148
2770,296.3793263096383
2771,306.9815138464314
2772,282.59628880808526
2773,267.1240323851373
2774,287.3077921241915
2775,235.31075956617227
2776,292.38901323633206
2777,247.93965883258008
2778,243.35527529134976
2779,294.4858080666452
2780,268.2510392486328
2781,253.03566776349527
2782,252.28753369061153
2783,266.4985683464842
2784,253.92945223268865
2785,255.32973330125472
2786,290.97162472915477
2787,308.12424275908137
2788,245.0681289290595
2789,136.29016290519021
2790,253.07600841068788
2791,261.6388250491825
2792,280.5396755776537
2793,255.6689797796252
2794,266.5344921884629
2795,256.28961142179264
2796,298.881961586649
2797,263.2536721168128
2798,242.1552520890072
2799,252.7108614359814
2800,279.6586038505908
2801,282.63159164692263
2802,276.7822116071145
2803,-161.8897883595887
2804,267.70608183344655
2805,239.08978310836628
2806,239.07450702604623
2807,269.84603027075224
2808,297.6898739390716
2809,259.0202482294054
2810,222.25362469963682
2811,259.4274371136064
2812,261.1688670537607
2813,261.99883536217214
2814,279.5503277840012
2815,287.564286444932
2816,265.9635011335145
2817,275.49590917836974
2818,276.33236006222035
2819,210.19471614180253
2820,300.63869092814923
2821,227.56328342509107
2822,284.2206163083123
2823,277.42915252027734
2824,252.21558375802755
2825,289.2745155261139
2826,256.28077473772817
2827,17.59851195074313
2828,280.80017873708505
2829,286.62075544260426
2830,37.50808525477839
2831,229.739224055185
2832,247.6712985362198
2833,263.6274224375957
2834,280.82681888269684
2835,258.50154756264806
2836,257.768797935944
2837,268.434129130114
2838,313.8272484909641
2839,279.11577463132693
2840,138.94156734786395
2841,275.9780722681285
2842,305.05534538968845
2843,13.294418713717363
2844,304.2529317988341
2845,283.2220099621419
2846,291.0391570330355
2847,234.43081278253635
2848,242.42111153363481
2849,278.64239533514933
2850,287.2571206565756
2851,296.68527432521853
2852,260.10886918625744
2853,259.38580002618903
2854,229.84526654450192
2855,251.59769739579278
2856,281.6068384879086
2857,265.33548476190686
2858,272.04873577012256
2859,276.8739357019326
2860,289.2524550023044
2861,209.20929680338662
2862,285.29504854322914
2863,249.37207284119097
2864,242.97658748931931
2865,272.93814141446205
2866,259.9108385448326
2867,63.321639358926205
2868,305.1456326470069
2869,269.46035130048637
2870,288.0549369286158
2871,290.6693530937937
2872,274.7923178804591
2873,278.8074116824197
2874,276.52643026587447
2875,278.95186966515644
2876,264.88134920636173
2877,272.92923430343365
2878,312.0456668551916
2879,258.7511586198698
2880,255.65900322262704
2881,283.01889001956795
2882,277.6588011735107
2883,237.0526775975881
2884,284.1871836155744
2885,246.45923758451846
2886,274.4179551581577
2887,274.4727036601448
2888,280.9441900828201
2889,273.54826041132173
2890,-96.83757386959704
2891,254.08184239344874
2892,255.95385693105717
2893,276.9681775644444
2894,247.90197903300302
2895,319.056136155922
2896,279.5833497365125
2897,35.02598546476713
2898,278.527455469241
2899,279.0298749217759
2900,291.22213307940257
2901,246.44939967446686
2902,256.08074708032086
2903,-36.788402461961034
2904,286.67697766024213
2905,259.8408740171179
2906,279.08852748217885
2907,284.3094247852198
2908,305.478892084596
2909,296.6526258204839
2910,253.65424894579394
2911,297.0933064796411
2912,254.7921130686487
2913,289.8871224698409
2914,294.08540542822897
2915,306.6493407658815
2916,256.4674187725191
2917,257.8377367244516
2918,267.05820800021297
2919,255.8988196154024
2920,35.86867745744283
2921,247.85956129404238
2922,173.02753472502417
2923,254.1147706705812
2924,247.5173358801857
2925,257.36579975961195
2926,261.34561458417977
2927,261.34933049620145
2928,264.58041674474777
2929,273.7299570114624
2930,247.14342573060455
2931,245.17306171424536
2932,249.08834410809143
2933,276.91046182470393
2934,261.0996627219238
2935,265.5494984425766
2936,245.5691931360118
2937,236.12416996266444
2938,246.32711655063886
2939,290.5236970029258
2940,259.38559532069917
2941,296.389863926496
2942,221.32290797469574
2943,243.40307536038267
2944,280.36639337134557
2945,261.30219495458476
2946,300.0906766981803
2947,290.0850023390865
2948,318.12005900566214
2949,281.10879689617843
2950,285.16786671952843
2951,288.2853276486328
2952,245.0163716862707
2953,274.48259211737496
2954,206.66646817254474
2955,256.6797820112067
2956,277.3867602965019
2957,286.77077778592513
2958,274.8871209538486
2959,254.64742270085628
2960,275.00640562286924
2961,264.03179660552405
2962,259.9822532637204
2963,261.47812384208186
2964,275.5762614932589
2965,277.92124172521164
2966,254.63663800704418
2967,278.0876968889929
2968,279.3750519408196
2969,282.87355313625056
2970,311.38773120990044
2971,286.93737117437956
2972,290.15129784751355
2973,271.0880031620726
2974,271.7393916631213
2975,217.95509678691025
2976,289.95465245107414
2977,278.61656373995777
2978,251.68102609418742
2979,269.745241652177
2980,262.6992173168494
2981,268.83195635378473
2982,269.3029200585736
2983,279.62558329453975
2984,281.1808722080709
2985,303.4995070643995
2986,270.2423663976589
2987,292.4038759740122
2988,286.2336019857586
2989,261.3648248815447
2990,243.70396347204044
2991,289.32103762585825
2992,282.305978705905
2993,281.08670056698224
2994,268.4170541656034
2995,278.1048450658067
2996,250.48901904368654
2997,289.2150190220102
2998,314.8252717042251
2999,277.5101173906717
3000,286.8148179705604
3001,246.91750549215675
3002,148.9939735795088
3003,245.1089755411538
3004,273.1715948270261
3005,238.07527258332263
3006,261.77641034848784
3007,-192.7772813186525
3008,264.762503876997
3009,258.69693793306624
3010,279.15879329323025
3011,250.9672665653574
3012,243.5997561477613
3013,-39.0810392385306
3014,315.2880143840001
3015,-0.01570775767045518
3016,267.583679173576
3017,300.3583283984344
3018,262.4226320530503
3019,269.809582086012
3020,266.93786849391256
3021,292.5475415944235
3022,268.4487676014172
3023,291.1846495240494
3024,250.1776706680682
3025,-20.591278852868044
3026,280.98200597356197
3027,313.7837320440787
3028,269.243574955413
3029,292.94377700390146
3030,292.46030197373796
3031,281.1845079116533
3032,-2.0769501259032808
3033,32.88360188519107
3034,-252.76119189865102
3035,70.31242358418677
3036,-1.4676151919842597
3037,249.80869629054405
3038,302.1512469974447
3039,253.69140909046752
3040,289.57697640366234
3041,268.2279010188594
3042,253.0164547104514
3043,275.3793670251192
3044,269.9624385865592
3045,277.1282657951039
3046,241.52899694955315
3047,287.3358161591307
3048,248.8580337005618
3049,263.88172846303564
3050,264.01702511931984
3051,288.3282668282826
3052,267.3845681116798
3053,258.500294553746
3054,252.58158637495382
3055,252.6659880938911
3056,259.68447938002646
3057,254.97685878661758
3058,273.60793092539603
3059,252.2426183172733
3060,252.63707881610054
3061,283.97049900208464
3062,273.44558237603127
3063,289.61131118690497
3064,284.23389631799307
3065,270.81692532851946
3066,250.09476796816364
3067,281.95702000977633
3068,291.4767612192644
3069,272.7947104170887
3070,307.37751792324286
3071,267.61587637991397
3072,35.81124492719036
3073,261.68443598552915
3074,252.45945099708655
3075,256.132678576333
3076,253.37349013791015
3077,262.8106653176737
3078,268.43439781944267
3079,280.7759416448825
3080,270.3294618997272
3081,268.73556264557925
3082,285.0359366842971
3083,262.6450862447036
3084,245.10512340818528
3085,242.50264757397875
3086,278.43712561382733
3087,190.58606952751916
3088,287.50925960311895
3089,291.14916716551636
3090,294.50462924495963
3091,268.6481795869316
3092,243.80392089497067
3093,255.59833927237844
3094,294.13014433188505
3095,314.69342394200055
3096,265.9247689963969
3097,276.60137012321917
3098,274.7458794471331
3099,237.93172411367078
3100,254.79626952345646
3101,282.2021123965479
3102,253.8471212733936
3103,262.0441434083321
3104,293.6749655851031
3105,227.45100921272967
3106,288.5802856777778
3107,234.02446645136388
3108,292.0876957717235
3109,270.51404989117634
3110,288.69174948558714
3111,249.30767891252378
3112,292.8162768208924
3113,274.33654926462555
3114,274.43621383220784
3115,258.38580730316716
3116,281.5447374988354
3117,278.68086383328114
3118,273.86898814236866
3119,268.6854972149304
3120,269.7024287346878
3121,269.0649596215595
3122,280.03209693281644
3123,279.39389562501844
3124,276.55613669053037
3125,266.8764486651851
3126,-11.163232147509532
3127,-8.342713847410998
3128,279.2652476772731
3129,290.93946296003395
3130,280.04552158505464
3131,304.1985449615016
3132,297.846865486564
3133,305.84994246302426
3134,289.6440179601183
3135,193.14980169521021
3136,287.20104652230157
3137,252.00809915977388
3138,263.5400790943884
3139,252.9804641250819
3140,-41.899860735468714
3141,256.63839644331466
3142,281.026128609839
3143,263.1293747451059
3144,289.29465513169646
3145,275.9616860955789
3146,279.91330918831886
3147,284.4323320562829
3148,278.6096172146547
3149,270.3724320873113
3150,250.9619818815948
3151,258.67741003023787
3152,267.86125483347297
3153,259.44273623237325
3154,294.47614652832397
3155,280.82644685883406
3156,278.35243635421637
3157,281.9096058338821
3158,277.2594544048982
3159,270.5441973010986
3160,288.8646350743152
3161,245.63743930170227
3162,278.65650875588824
3163,285.64928694216997
3164,279.09867032369084
3165,290.6238342544284
3166,283.3427107866315
3167,282.8446220694535
3168,282.4486123000356
3169,299.89006484714224
3170,23.810625113088108
3171,269.9812145079944
3172,32.6072867346561
3173,58.35111448033973
3174,281.8233362069225
3175,260.7929323371682
3176,293.92491601396375
3177,286.23877463757435
3178,276.52684569363464
3179,272.02839338121294
3180,263.85796469541276
3181,299.193457148346
3182,282.7987786234148
3183,52.91232694099233
3184,285.6133149523729
3185,270.035386143648
3186,278.424482853703
3187,290.02967889555566
3188,260.17991679301963
3189,272.0915407403108
3190,278.421070747772
3191,268.5737043163833
3192,19.933231576613196
3193,276.33694478728825
3194,293.49060534863304
3195,268.251500104445
3196,274.5433824009206
3197,290.43458350495996
3198,280.2200439184596
3199,264.7836986050836
3200,262.95653669800384
3201,269.9872448286345
3202,279.6044467955642
3203,281.0561175700328
3204,273.02665675384526
3205,267.7490996523654
3206,31.702922850987022
3207,255.1096687619318
3208,290.05640903732933
3209,265.65876429141963
3210,287.8716653866161
3211,274.12955335696574
3212,266.65071096477624
3213,16.76553651214465
3214,13.14142264562696
3215,272.68862073846157
3216,244.46739476774198
3217,270.80723036299
3218,285.96887964945586
3219,232.5202240560616
3220,42.26680679309885
3221,310.35078979003356
3222,300.094922858396
3223,246.5336377414148
3224,253.7924734590017
3225,303.2444042023735
3226,302.888720322108
3227,299.63460528732173
3228,284.24753564492414
3229,300.08595806970527
3230,316.1495654978967
3231,277.8948374443063
3232,273.20642816166645
3233,304.5324088733254
3234,258.0892043316702
3235,249.7812089095436
3236,256.98986916064956
3237,275.90515913909246
3238,53.277831525438266
3239,258.47699435316963
3240,261.7240206224761
3241,305.3580796162916
3242,302.3513264354413
3243,274.8134666361443
3244,284.0254609228816
3245,270.61544831597536
3246,292.973235784405
3247,256.1054496431023
3248,290.3299784751832
3249,-5.607357088927044
3250,-73.72652848162795
3251,291.45651980720703
3252,250.5313358166731
3253,253.50037176861133
3254,304.24834261421006
3255,261.91668598666536
3256,283.78538039970806
3257,280.3658963500058
3258,296.9796139534342
3259,221.01309350764612
3260,272.2290451386003
3261,302.8816089863666
3262,251.81902147819414
3263,264.7936581099278
3264,263.0073627301897
3265,272.4985020476555
3266,277.0537364420231
3267,230.90122316452468
3268,258.1211104804016
3269,269.7760298827634
3270,269.12433036568444
3271,232.50886352618605
3272,241.76801811849936
3273,221.99098272572257
3274,253.10153324032296
3275,268.7854493907823
3276,292.62304553722447
3277,268.9509886766667
3278,266.0968321409404
3279,299.3517782517431
3280,255.6514670751039
3281,287.37414436536073
3282,288.5888201031604
3283,284.5056036904778
3284,293.63817433374334
3285,252.28349006080313
3286,257.5261564157256
3287,268.27309916273845
3288,266.75376033464556
3289,278.7997072556693
3290,284.828163593867
3291,261.0378714975473
3292,258.7334362817284
3293,292.7421899284389
3294,299.8755905881485
3295,279.97605060837964
3296,314.58320403765026
3297,261.9531324261797
3298,272.9884964400867
3299,276.36736170454395
3300,293.67682095714383
3301,289.10075433667555
3302,313.08039938055373
3303,258.81254948878797
3304,289.70606976812394
3305,294.7581804895424
3306,250.83492780597078
3307,274.15128105294536
3308,282.7937124340604
3309,244.9178968429479
3310,271.7619726517209
3311,243.08190149019765
3312,279.5311306975182
3313,315.549350832841
3314,273.8589475688266
3315,261.4044479869252
3316,271.87698938943777
3317,275.5731110725995
3318,292.94276754327296
3319,275.6142155897096
3320,285.06061121283324
3321,30.260857427137864
3322,298.9775432509897
3323,265.53738081412166
3324,301.4446464694686
3325,255.2868191060507
3326,13.354640294990503
3327,228.83863218032764
3328,262.0452222627262
3329,259.2462545063927
3330,264.35394632497514
3331,262.56066514382496
3332,301.11156208438234
3333,285.2731969483534
3334,259.76489566168357
3335,257.0718175685649
3336,262.4153680750808
3337,273.9988497655746
3338,265.57000273213276
3339,239.25920159224435
3340,257.00327192873095
3341,290.9252516582547
3342,258.0074361147724
3343,280.4077391481876
3344,272.7111523752035
3345,278.11694744509236
3346,263.05267820899894
3347,303.40395246941523
3348,258.2631628860154
3349,265.8864273024278
3350,49.84372424167765
3351,288.95025883665176
3352,287.936029446033
3353,305.276626277028
3354,255.69999367893053
3355,291.951034740076
3356,260.56951477641843
3357,279.1101441289199
3358,283.311195232142
3359,260.38300224899444
3360,301.5636872572991
3361,266.85918799885644
3362,268.8171448462416
3363,291.7513509179164
3364,255.83518565524273
3365,285.44103973218796
3366,291.09892275175025
3367,295.7846834961282
3368,302.33286094194614
3369,283.29748698650724
3370,257.3319953067058
3371,270.1010672348828
3372,271.3118606152759
3373,284.5801959079895
3374,57.82279518054514
3375,263.2610079648281
3376,268.412735695485
3377,291.9592783361904
3378,283.45947282362283
3379,288.6327604089181
3380,241.34998226321414
3381,258.73569286702514
3382,288.9590690321798
3383,307.14946315608245
3384,263.273754100773
3385,270.2330830220656
3386,294.29889188658257
3387,298.5576380964087
3388,309.2111686735596
3389,252.55698885449885
3390,269.61247490810683
3391,262.5730317963946
3392,271.91925554310876
3393,287.45145404714765
3394,290.4488873581229
3395,283.6836359429869
3396,67.02464276188365
3397,276.1570917051936
3398,311.47713804414497
3399,260.41185517683084
3400,274.0035819420923
3401,303.07783947550547
3402,285.38758684599924
3403,268.5651883374629
3404,288.7709472269112
3405,298.6292099220026
3406,268.42563462841053
3407,279.4465789226396
3408,303.4364420881929
3409,285.663123812129
3410,286.2955396656521
3411,268.7650142620314
3412,255.05004240467906
3413,276.06683153214794
3414,278.36268280392534
3415,308.9951969948662
3416,299.6005234915771
3417,268.08905672829235
3418,257.36083374228986
3419,254.37040871893217
3420,279.54601977664544
3421,299.267337216103
3422,290.0402348997527
3423,259.2910761558334
3424,34.24046429629999
3425,286.3603520635195
3426,323.2707728130989
3427,265.51848926009063
3428,260.3467310816931
3429,286.21532879064654
3430,278.3706899057664
3431,246.531174388608
3432,286.28585541666604
3433,45.94045917522163
3434,292.84675084631726
3435,248.07684097784585
3436,279.9835258590685
3437,271.76752446729836
3438,294.1811551893582
3439,326.64115140687346
3440,254.55099723972307
3441,259.9915517757229
3442,309.6878591907
3443,279.22662929052626
3444,271.8398456403753
3445,278.4521085484416
3446,263.08377536140335
3447,271.911254522505
3448,303.85248779975564
3449,-18.494664828177633
3450,255.0641668971347
3451,298.17372414476876
3452,281.3470910650309
3453,288.9824439797501
3454,51.449079223787095
3455,274.78860985165903
3456,224.22208365823252
3457,276.60243377650534
3458,274.5617045633429
3459,268.36749576147645
3460,298.7132544503303
3461,262.07926784387416
3462,283.7961404869261
3463,290.7914873940607
3464,280.858911647414
3465,295.2053484665596
3466,285.33064387622215
3467,256.04551372282083
3468,278.0694922549651
3469,253.72087257109757
3470,278.3468378848264
3471,289.4631493331343
3472,272.00298322283265
3473,284.96433407542673
3474,297.60076781309806
3475,302.7164221046769
3476,271.04739978283703
3477,236.48568911588734
3478,285.9397898895777
3479,258.4335405164875
3480,306.78530994534185
3481,277.41376517794095
3482,280.6237033013829
3483,264.38751715343454
3484,284.7428370393801
3485,279.7333383237198
3486,277.15602181236704
3487,242.34112887351677
3488,302.6555661581096
3489,281.9457992819217
3490,305.4066925270505
3491,284.9573737660901
3492,284.28379243500217
3493,280.38270718890215
3494,277.8069936930506
3495,260.1957665093207
3496,284.03465420586826
3497,247.6442173680528
3498,261.87257153975804
3499,284.7153544404877
3500,289.1213318560537
3501,299.2570572510497
3502,316.34073066362146
3503,252.3071394677935
3504,306.85597350277453
3505,298.7335265152884
3506,280.07377384496584
3507,316.1807729443009
3508,288.31692404756836
3509,283.75846439356724
3510,261.39339014537154
3511,269.1565672941743
3512,293.03712140472726
3513,284.0806849170917
3514,287.5447510556568
3515,262.31271376424013
3516,284.7618905791306
3517,305.52014535199123
3518,276.6577749318858
3519,271.90339262032967
3520,261.4654867612128
3521,293.2397232883612
3522,244.32939241022748
3523,268.84460901034527
3524,276.93533856802594
3525,273.2019913017857
3526,258.6855335196866
3527,280.6422545559075
3528,308.25530750344933
3529,277.93885044584584
3530,270.5092634599038
3531,269.9484389054407
3532,287.4942851307551
3533,273.09385519091677
3534,273.7064782484352
3535,277.16083359281913
3536,297.5522694606921
3537,281.91297091550524
3538,321.89001204875694
3539,2.4397503490479124
3540,302.373868132133
3541,275.98769469906154
3542,301.17752706483844
3543,258.01360236151015
3544,268.1871375062404
3545,264.6474320401494
3546,280.02459158857476
3547,282.33863436047875
3548,254.5232365302252
3549,307.57992054680386
3550,266.10779727739316
3551,293.8018479270995
3552,304.55279277121497
3553,289.38863341908063
3554,263.66822161048594
3555,250.6760747912271
3556,313.2993703830274
3557,296.7159644481455
3558,276.558593668341
3559,266.37044761429956
3560,271.7545015374495
3561,268.40201487570687
3562,283.04843884463764
3563,299.2500080673256
3564,255.88968439505527
3565,291.84644964944545
3566,244.31041802460973
3567,235.8014649454358
3568,271.0760857116468
3569,318.2847734222786
3570,303.7375733175611
3571,269.46931347972395
3572,312.3154485534635
3573,275.83587954832205
3574,275.0720232363491
3575,47.39644568096236
3576,288.86437743427325
3577,266.4775295975526
3578,260.02476759697026
3579,286.5974761227884
3580,41.570499867439565
3581,288.29032957581467
3582,271.1232747920616
3583,267.21119119227205
3584,296.6533595342248
3585,273.98851017676657
3586,272.008772083873
3587,274.94261828750086
3588,288.1762702132387
3589,292.22469916394954
3590,284.0031367553526
3591,273.6741351935533
3592,274.1090578578201
3593,284.6298454621807
3594,53.788453697881835
3595,250.23656926054605
3596,278.83158119380994
3597,251.28443445747126
3598,260.6956723922004
3599,301.5605313913172
3600,309.5823647661168
3601,278.1264928133355
3602,266.48628696366336
3603,265.1028789618442
3604,252.08386371515797
3605,42.39495840107281
3606,242.9045768315735
3607,280.88927840743406
3608,282.51503010872875
3609,294.2473061072503
3610,300.40229285062753
3611,271.99832403807943
3612,314.70440924362276
3613,288.2102277300999
3614,281.1223056877421
3615,296.24052935171903
3616,260.8000097901603
3617,242.75128443273385
3618,72.99575884795689
3619,315.14423018612524
3620,42.37088635713806
3621,292.0854042386469
3622,290.5982309226989
3623,287.3295941680436
3624,253.81193081677384
3625,305.7512041519564
3626,300.8998546031364
3627,262.7978283253781
3628,243.53498961619408
3629,289.03491532811273
3630,286.6447496690079
3631,276.5381876713163
3632,278.5889578802761
3633,273.3801190945384
3634,292.22524114372004
3635,293.2577487304154
3636,280.2828597517118
3637,279.5076038899199
3638,267.75185967812206
3639,276.000930550696
3640,289.40000778652507
3641,266.8625214401463
3642,263.5487864976901
3643,283.80320302944153
3644,298.9990096428978
3645,303.61099313191085
3646,293.6002083981191
3647,277.4183015537533
3648,283.48876786888775
3649,51.43031537492408
3650,257.68377908979676
3651,244.25606935531167
3652,283.3797533796294
3653,293.31746821211266
3654,285.15123093379214
3655,279.130735906921
3656,287.2977591477411
3657,272.6429686909709
3658,289.1956495233426
3659,285.15513797279516
3660,274.1205645461478
3661,287.02726894498574
3662,302.4986089139659
3663,234.05668880058604
3664,303.3070848135957
3665,282.10730551853317
3666,313.35537675783917
3667,296.48839843436303
3668,292.75506390214935
3669,285.4147544364027
3670,300.19908564540185
3671,247.30626161674857
3672,276.5630580630192
3673,312.3558243918769
3674,270.3805304618319
3675,301.64037551947365
3676,292.2912113114644
3677,302.8441756350746
3678,277.649065211885
3679,264.58068086612377
3680,307.1325319056069
3681,254.1540020274683
3682,298.384364616031
3683,273.9135175785963
3684,291.0998214572499
3685,284.16438867161514
3686,258.5546957384395
3687,271.17522154004894
3688,236.0240311964296
3689,264.66220330712554
3690,275.66925233796553
3691,306.08202518238784
3692,297.11651401490656
3693,289.2755290487379
3694,279.69631284853057
3695,266.3471148016898
3696,302.166476235224
3697,287.3063054809255
3698,269.9167327834183
3699,262.3670959328708
3700,270.9509905752577
3701,286.46549453637846
3702,290.35515189615705
3703,302.24905566589416
3704,260.7379114179392
3705,289.63359780835503
3706,250.19610669915343
3707,305.88020707270493
3708,262.68770144518845
3709,224.05464153213646
3710,270.34585817305276
3711,308.7119577450343
3712,256.6049169747944
3713,303.5328098557454
3714,279.01727396222145
3715,300.36892962883684
3716,269.80561514506473
3717,287.3271532291832
3718,261.2401421819511
3719,243.59612112021756
3720,251.41566738219456
3721,71.95381586135966
3722,261.1263135401209
3723,249.9849975899069
3724,273.87771341914186
3725,274.1491547839813
3726,231.12478781412662
3727,278.4137911205679
3728,286.8959025282174
3729,245.9442256295686
3730,269.13166577316764
3731,271.693375368451
3732,306.4432323208067
3733,279.80094262644127
3734,265.17318491050486
3735,282.4141919428808
3736,278.2522438059368
3737,251.655185078698
3738,270.1927905498917
3739,299.42017052529576
3740,289.1758081485815
3741,271.9088725374329
3742,305.2826047720555
3743,309.6370216861501
3744,278.7770893685503
3745,288.92107353691415
3746,274.81554890638614
3747,257.4396751349482
3748,271.15424423539326
3749,244.87206226633214
3750,309.51474317212825
3751,279.23151370256403
3752,270.14706887153034
3753,301.22604393055263
3754,277.4339076282216
3755,264.7638485236529
3756,266.07421741420274
3757,284.2859374261638
3758,272.23713724699456
3759,270.1129224340898
3760,242.0960469926472
3761,249.0185275537964
3762,256.665026628031
3763,277.2709044471346
3764,285.6556376695448
3765,275.7679387349839
3766,298.87418362992486
3767,300.59803426782025
3768,297.9730562134646
3769,263.37634938998747
3770,253.15110097843694
3771,282.9343532115176
3772,287.95720971832725
3773,268.79176743065455
3774,275.1437389368226
3775,287.65431756186655
3776,285.75207500396186
3777,69.45397402094028
3778,282.75844538901015
3779,271.74473311160307
3780,287.36646715714426
3781,268.6026820493331
3782,280.47116304778433
3783,302.4033031588433
3784,309.87470769656875
3785,282.05981409616766
3786,249.26654611378234
3787,282.46953514367954
3788,274.7433726547522
3789,247.89409310932413
3790,285.1652388263928
3791,264.831955796574
3792,285.0599461187103
3793,266.7686539020756
3794,301.8771473369801
3795,286.2562175574528
3796,283.9800364015996
3797,289.40548521803146
3798,292.73667873255397
3799,259.3619983193656
3800,285.299506363556
3801,254.00978144437093
3802,265.2698345105376
3803,266.3500068920899
3804,269.35731768050005
3805,290.4733561467491
3806,269.3037610818244
3807,292.937474764841
3808,298.82138312625045
3809,277.8456830435539
3810,253.72170105354135
3811,259.4148430252183
3812,249.2622212984941
3813,275.35783994069567
3814,267.31538436830186
3815,267.2804595270609
3816,291.709938462187
3817,310.0473329064139
3818,267.6000945927999
3819,288.5121100073029
3820,267.40223350768656
3821,324.81400523546824
3822,299.1060535301889
3823,281.212009273495
3824,303.6365379976661
3825,301.8410293299267
3826,308.3150024111262
3827,274.10676564002256
3828,270.3277816375801
3829,268.3520411256667
3830,273.45344662046574
3831,265.36533011973734
3832,312.4664440019551
3833,282.69832347037834
3834,311.5237709247341
3835,272.1982030407008
3836,307.30612064949923
3837,267.67563279498813
3838,309.14873167676626
3839,290.237268034212
3840,286.30351616353425
3841,322.23695859699137
3842,314.97633993866845
3843,293.31457469271845
